set;path;label;xmin;ymin;xmax;ymax
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_3800.jpg;car;592845152;1728523166;676;222247426
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_3840.jpg;car;3962083936;1968162806;1457655572;244255148
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_4540.jpg;car;231366136;1836116474;3531635311;2276270914
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_4520.jpg;car;4436555716;1689398327;5669204052;2173568211
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_4560.jpg;car;4059913169;1919256757;1477221418;2369192407
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_600.jpg;car;2866396527;1875241313;4079479016;2320286358
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6160.jpg;car;5605615051;1836116474;6261070912;2095318533
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6160.jpg;car;5855079595;1694288932;676;2119771557
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6180.jpg;car;4250680174;177253861;5590940666;2251817889
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6180.jpg;car;6001823444;1708960746;676;2090427928
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6200.jpg;car;2411490593;1816554054;3619681621;2276270914
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6200.jpg;car;480341534;1821444659;57523589;2163787001
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_620.jpg;car;195658466;1938819176;1134819103;2332818533
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6220.jpg;car;8413314038;1919256757;1951693198;2330067568
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6220.jpg;car;1594616498;1953490991;2294095514;221269305
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6220.jpg;car;3306628075;1909475547;4265354559;2237146075
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6220.jpg;car;5507785818;1865460103;6627930535;2227364865
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6240.jpg;car;0;1943709781;6114327062;2354520592
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6240.jpg;car;3962083936;1958381596;1120144718;2276270914
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6240.jpg;car;1785383502;1968162806;2709869754;2276270914
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6240.jpg;car;3932735166;1880131918;5106685962;2332818533
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6240.jpg;car;5253429812;17627574;631487699;2129552767
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6240.jpg;car;6451837916;1796991634;676;2178458816
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6260.jpg;car;6358900145;1997506435;1433198263;2300723938
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6260.jpg;car;2137568741;1948600386;326260492;2374083012
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6260.jpg;car;3991432706;1796991634;5047988423;2235006435
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6260.jpg;car;5106685962;1855678893;6221939219;224203668
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6260.jpg;car;5977366136;1704070142;6676845152;2129552767
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6280.jpg;car;0;1997506435;3815340087;2256708494
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6280.jpg;car;5820839363;1977944015;1663096961;2300723938
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6280.jpg;car;2626714906;1909475547;3609898698;2237146075
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6280.jpg;car;349739508;1894803732;4695803184;2330067568
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6280.jpg;car;4646888567;17627574;5571374819;220291184
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6320.jpg;car;3815340087;1933928571;1413632417;2339848777
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6320.jpg;car;1677771346;1855678893;2572908828;2261599099
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6300.jpg;car;0;1929037967;4646888567;2344739382
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6300.jpg;car;1340260492;1909475547;2215832127;2266489704
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6300.jpg;car;186853835;1953490991;2969117221;2383864221
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6300.jpg;car;3081620839;1806772844;4069696093;2217583655
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6340.jpg;car;5576266281;1885022523;1354934877;2300723938
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6340.jpg;car;0;2007287645;3277279305;2320286358
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6360.jpg;car;0;1885022523;376642547;2227364865
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6360.jpg;car;6070303907;17627574;676;2183349421
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6380.jpg;car;4050130246;1816554054;5287670043;2271380309
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6380.jpg;car;5253429812;1841007079;5996931983;2178458816
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6400.jpg;car;1594616498;1841007079;2861505065;2281161519
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6400.jpg;car;3463154848;1904584942;4456121563;2188240026
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6420.jpg;car;6358900145;1841007079;1051664255;2300723938
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6420.jpg;car;1912561505;1885022523;2685412446;2261599099
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6420.jpg;car;6124109986;1796991634;676;2124662162
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6440.jpg;car;5674095514;1924147362;1340260492;2261599099
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6440.jpg;car;4157742402;1801882239;5287670043;223225547
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6440.jpg;car;5341476122;1787210425;6094761216;2119771557
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6460.jpg;car;1844081042;1919256757;2900636758;2295833333
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6460.jpg;car;3570767004;1821444659;4451230101;220291184
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6480.jpg;car;1712011577;199261583;1134819103;2364301802
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6480.jpg;car;1844081042;1929037967;2895745297;2266489704
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6500.jpg;car;670130246;1953490991;1408740955;2330067568
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_6520.jpg;car;0;1973053411;3570767004;2246927284
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_680.jpg;car;5703444284;1870350708;676;2545254183
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_700.jpg;car;2504428365;1973053411;5101794501;2833799871
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_700.jpg;car;5864862518;1811663449;676;2481676319
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_720.jpg;car;0;1940045396;1892011662;2733560311
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_720.jpg;car;2838017493;1940045396;5306501458;2787775616
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_740.jpg;car;0;1963528174;2053109978;2731403821
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_8240.jpg;car;4396707939;180601522;5642359796;2214564443
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_8220.jpg;car;5509424618;1786326101;6656605972;2209642163
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_8260.jpg;car;3338150036;180601522;4529643117;2308087759
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_8280.jpg;car;2259898034;1884771697;3313532411;2322854598
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_8320.jpg;car;4135761107;1958605894;1339198835;2308087759
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_8340.jpg;car;0;1948761334;5612818645;227855408
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_8300.jpg;car;1245651857;1929072215;2250050983;2347465997
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_8560.jpg;car;1797086672;1914305376;2811332848;2268709521
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_860.jpg;car;2924573926;1933994495;4475484341;2470522992
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_8580.jpg;car;7779169701;1904460816;1688769119;2268709521
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_8600.jpg;car;9847050255;1884771697;772993445;2239175842
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_8640.jpg;car;6395659141;181585978;676;2116118847
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_8660.jpg;car;4992454479;180109294;5898383103;2150574806
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_8680.jpg;car;3589249818;1879849417;4322855062;2209642163
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_8700.jpg;car;1998951202;1929072215;2767021122;2244098122
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_8720.jpg;car;6991405681;1993061852;1432745812;229332092
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_8740.jpg;car;0;2007828692;3889584851;229332092
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_880.jpg;car;0;1968450453;9797815004;2431144754
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_8960.jpg;car;7385287691;1924149935;133427531;2372077396
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_8980.jpg;car;8369992717;1899538536;1127487254;2332699158
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9000.jpg;car;1083175528;1845393459;1014246176;2253942681
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_900.jpg;car;6341500364;1712491904;676;1983217293
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9020.jpg;car;8862345229;1943839054;8616168973;2258864961
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9040.jpg;car;1181646031;1963528174;7631463948;228839864
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9040.jpg;car;443609614;1870004858;5558659869;2234253562
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9060.jpg;car;2136809905;1943839054;3047662054;2322854598
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9060.jpg;car;1033940277;1963528174;6302112163;2239175842
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9080.jpg;car;1181646031;1978295013;4874289876;2145652526
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9080.jpg;car;2757174071;204720693;1068404953;228839864
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_920.jpg;car;5391260015;1638657707;676;229332092
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9200.jpg;car;5243554261;1678035946;5918077203;2002906412
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9220.jpg;car;347600874;1786326101;4288390386;2135807966
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9240.jpg;car;1895557174;1825704339;250607429;2116118847
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9260.jpg;car;6449817917;1943839054;1221034232;2165341645
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9260.jpg;car;6055935907;1663269106;676;203736237
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9280.jpg;car;2461762564;1924149935;2855644574;2160419365
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9280.jpg;car;4362243263;1756792422;5199242535;2032440091
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9300.jpg;car;2378062637;180601522;3165826657;2125963407
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9300.jpg;car;4357319738;1717414184;5273095412;2155497085
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9320.jpg;car;1693692644;1855238018;2599621267;2185030764
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9320.jpg;car;7434522942;1909383096;1422898762;2165341645
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9340.jpg;car;0;1914305376;6351347414;2165341645
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_940.jpg;car;1378587036;1855238018;308212673;2455756153
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_940.jpg;car;5095848507;18109375;5755600874;2130885687
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9420.jpg;car;4249002185;1746947863;5327254188;2194875324
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9460.jpg;car;0;1894616256;5957465404;2253942681
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9440.jpg;car;1541063365;1825704339;2476533139;2239175842
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9500.jpg;car;5573430444;1697725065;676;2229331282
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9520.jpg;car;2550386016;18109375;3761573197;2362232837
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9520.jpg;car;617410051;182078206;676;2081662889
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9540.jpg;car;1477057538;1894616256;1117640204;228839864
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9540.jpg;car;3756649672;1732181023;5327254188;228839864
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9560.jpg;car;8271522214;1850315738;2156504006;2381921956
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9560.jpg;car;2126962855;1953683614;2776868172;2263787241
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9560.jpg;car;5017072105;1737103303;6252876912;2204719883
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9580.jpg;car;2712862345;1835548899;385019665;228347636
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9580.jpg;car;3298761835;1997984132;1058557902;228839864
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_960.jpg;car;4377013838;1835548899;4948142753;2116118847
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9600.jpg;car;7926875455;1899538536;1895557174;2317932319
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9600.jpg;car;4357319738;1845393459;5686671522;2332699158
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9640.jpg;car;6203641661;1958605894;1413051712;2342543718
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9640.jpg;car;2579927167;1850315738;386989075;2411455635
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9660.jpg;car;1230881282;1938916775;115210488;2381921956
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9620.jpg;car;0;1963528174;423423161;2258864961
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9620.jpg;car;1117640204;1948761334;2269745084;2416377915
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9620.jpg;car;2437144938;1914305376;3402155863;2298243199
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9620.jpg;car;5627589221;1786326101;676;2234253562
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9720.jpg;car;3613867444;1914305376;4672425346;2253942681
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9760.jpg;car;0;1978295013;3938820102;2303165479
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9760.jpg;car;2570080117;1781403821;4559184268;2421300194
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9760.jpg;car;4711813547;1776481541;5750677349;2229331282
